pool,window_id,window_start_ts,window_seconds,n_events,sigma_per_sqrt_s,dt_seconds,w_ticks,n_samples,pin_empirical_mean,pin_empirical_sd,pin_gaussian,delta_empirical_minus_gaussian
0x3f0296bf652e19bca772ec3df08b32732f93014a,1,1737216620,86400,17537,4.138329e-04,1800,1000,1500,1.000000,0.000000,0.999286,0.000714
0x3f0296bf652e19bca772ec3df08b32732f93014a,1,1737216620,86400,17537,4.138329e-04,3600,200,1500,0.818311,0.247672,0.497696,0.320615
0x3f0296bf652e19bca772ec3df08b32732f93014a,1,1737216620,86400,17537,4.138329e-04,3600,500,1500,0.976769,0.093937,0.851571,0.125198
0x3f0296bf652e19bca772ec3df08b32732f93014a,1,1737216620,86400,17537,4.138329e-04,3600,1000,1500,1.000000,0.000000,0.988916,0.011084
0x3f0296bf652e19bca772ec3df08b32732f93014a,1,1737216620,86400,17537,4.138329e-04,7200,200,1500,0.669197,0.296627,0.379445,0.289752
0x3f0296bf652e19bca772ec3df08b32732f93014a,1,1737216620,86400,17537,4.138329e-04,7200,500,1500,0.942984,0.123466,0.722844,0.220139
0x3f0296bf652e19bca772ec3df08b32732f93014a,1,1737216620,86400,17537,4.138329e-04,7200,1000,1500,0.999786,0.002818,0.944562,0.055224
0x3f0296bf652e19bca772ec3df08b32732f93014a,1,1737216620,86400,17537,4.138329e-04,21600,200,1500,0.417155,0.236221,0.236509,0.180646
0x3f0296bf652e19bca772ec3df08b32732f93014a,1,1737216620,86400,17537,4.138329e-04,21600,500,1500,0.739128,0.241616,0.505272,0.233856
0x3f0296bf652e19bca772ec3df08b32732f93014a,1,1737216620,86400,17537,4.138329e-04,21600,1000,1500,0.979332,0.054842,0.779018,0.200314
0x3f0296bf652e19bca772ec3df08b32732f93014a,1,1737216620,86400,17537,4.138329e-04,43200,200,1500,0.304181,0.176991,0.172420,0.131762
0x3f0296bf652e19bca772ec3df08b32732f93014a,1,1737216620,86400,17537,4.138329e-04,43200,500,1500,0.607900,0.230555,0.385822,0.222078
0x3f0296bf652e19bca772ec3df08b32732f93014a,1,1737216620,86400,17537,4.138329e-04,43200,1000,1500,0.916921,0.147820,0.641074,0.275847
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,2,200,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,2,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,2,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,10,200,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,10,500,1500,0.999867,0.005162,1.000000,-0.000133
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,10,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,30,200,1500,0.999956,0.001721,0.999989,-0.000033
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,30,500,1500,0.999467,0.020649,1.000000,-0.000533
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,30,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,60,200,1500,0.999156,0.016125,0.998936,0.000219
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,60,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,60,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,120,200,1500,0.996311,0.037885,0.986050,0.010262
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,120,500,1500,0.999933,0.002581,1.000000,-0.000067
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,120,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,300,200,1500,0.989609,0.068294,0.909709,0.079900
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,300,500,1500,0.997591,0.036059,0.999675,-0.002084
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,300,1000,1500,0.998520,0.029509,1.000000,-0.001480
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,600,200,1500,0.979773,0.093454,0.798276,0.181497
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,600,500,1500,0.992902,0.064283,0.992940,-0.000038
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,600,1000,1500,0.998140,0.029623,0.999999,-0.001859
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,1800,200,1500,0.914149,0.191957,0.580402,0.333747
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,1800,500,1500,0.983677,0.099467,0.914963,0.068714
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,1800,1000,1500,0.993690,0.059302,0.997585,-0.003895
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,3600,200,1500,0.838170,0.238621,0.450589,0.387581
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,3600,500,1500,0.968556,0.133767,0.805789,0.162767
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,3600,1000,1500,0.982974,0.096618,0.977526,0.005448
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,7200,200,1500,0.697070,0.283301,0.340354,0.356716
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,7200,500,1500,0.932315,0.181239,0.670102,0.262214
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,7200,1000,1500,0.963210,0.145341,0.914963,0.048247
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,21600,200,1500,0.550535,0.281274,0.210140,0.340394
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,21600,500,1500,0.861374,0.235062,0.457746,0.403629
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,21600,1000,1500,0.914703,0.220306,0.727952,0.186751
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,43200,200,1500,0.496040,0.211131,0.152623,0.343418
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,43200,500,1500,0.847913,0.204360,0.346234,0.501679
0x3f0296bf652e19bca772ec3df08b32732f93014a,2,1738238726,86400,19729,4.717622e-04,43200,1000,1500,0.930581,0.154741,0.588492,0.342089
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,2,200,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,2,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,2,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,10,200,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,10,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,10,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,30,200,1500,1.000000,0.000000,0.999997,0.000003
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,30,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,30,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,60,200,1500,0.999956,0.001721,0.999498,0.000458
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,60,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,60,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,120,200,1500,0.999256,0.012217,0.990945,0.008311
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,120,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,120,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,300,200,1500,0.990044,0.067560,0.927708,0.062336
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,300,500,1500,1.000000,0.000000,0.999868,0.000132
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,300,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,600,200,1500,0.968873,0.115594,0.824700,0.144173
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,600,500,1500,0.999873,0.003497,0.995777,0.004097
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,600,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,1800,200,1500,0.878618,0.207674,0.609476,0.269141
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,1800,500,1500,0.990540,0.060979,0.932345,0.058195
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,1800,1000,1500,1.000000,0.000000,0.998735,0.001265
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,3600,200,1500,0.741774,0.254938,0.476495,0.265279
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,3600,500,1500,0.980096,0.078506,0.831856,0.148240
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,3600,1000,1500,0.999944,0.001387,0.984577,0.015367
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,7200,200,1500,0.615628,0.262364,0.361736,0.253892
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,7200,500,1500,0.933116,0.135425,0.699583,0.233533
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,7200,1000,1500,0.999524,0.005377,0.932345,0.067179
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,21600,200,1500,0.372140,0.210831,0.224491,0.147649
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,21600,500,1500,0.744718,0.227673,0.483893,0.260825
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,21600,1000,1500,0.979129,0.061089,0.756684,0.222445
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,43200,200,1500,0.277465,0.143981,0.163376,0.114089
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,43200,500,1500,0.592970,0.242039,0.367894,0.225077
0x3f0296bf652e19bca772ec3df08b32732f93014a,3,1739260832,86400,17373,4.385585e-04,43200,1000,1500,0.904720,0.137000,0.617671,0.287049
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,2,200,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,2,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,2,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,10,200,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,10,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,10,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,30,200,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,30,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,30,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,60,200,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,60,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,60,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,120,200,1500,0.999500,0.013107,0.999999,-0.000499
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,120,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,120,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,300,200,1500,0.998791,0.021180,0.998929,-0.000138
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,300,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,300,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,600,200,1500,0.994198,0.057775,0.985999,0.008199
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,600,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,600,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,1800,200,1500,0.970304,0.116564,0.884061,0.086243
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,1800,500,1500,0.998262,0.020084,0.999124,-0.000862
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,1800,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,3600,200,1500,0.918750,0.181668,0.763485,0.155265
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,3600,500,1500,0.992377,0.061966,0.987531,0.004846
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,3600,1000,1500,1.000000,0.000000,0.999992,0.000008
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,7200,200,1500,0.826535,0.251803,0.624726,0.201809
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,7200,500,1500,0.976596,0.108600,0.940495,0.036101
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,7200,1000,1500,0.999833,0.002038,0.999124,0.000709
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,21600,200,1500,0.663872,0.291427,0.419275,0.244597
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,21600,500,1500,0.896700,0.167892,0.771346,0.125354
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,21600,1000,1500,0.996102,0.013590,0.965821,0.030282
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,43200,200,1500,0.510903,0.293871,0.314860,0.196044
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,43200,500,1500,0.758635,0.226973,0.632957,0.125678
0x3f0296bf652e19bca772ec3df08b32732f93014a,4,1740282937,86400,10145,2.111157e-04,43200,1000,1500,0.977522,0.045747,0.890039,0.087483
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,2,200,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,2,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,2,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,10,200,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,10,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,10,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,30,200,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,30,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,30,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,60,200,1500,0.999956,0.001721,0.999956,-0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,60,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,60,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,120,200,1500,0.999889,0.003547,0.997717,0.002172
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,120,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,120,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,300,200,1500,0.999200,0.009309,0.963879,0.035321
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,300,500,1500,1.000000,0.000000,0.999993,0.000007
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,300,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,600,200,1500,0.998647,0.012428,0.886228,0.112419
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,600,500,1500,1.000000,0.000000,0.999186,0.000814
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,600,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,1800,200,1500,0.980390,0.075977,0.685858,0.294532
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,1800,500,1500,1.000000,0.000000,0.966880,0.033120
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,1800,1000,1500,1.000000,0.000000,0.999843,0.000157
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,3600,200,1500,0.941173,0.145273,0.547336,0.393837
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,3600,500,1500,0.999999,0.000029,0.892151,0.107849
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,3600,1000,1500,1.000000,0.000000,0.995331,0.004669
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,7200,200,1500,0.853055,0.221810,0.421723,0.431332
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,7200,500,1500,0.998311,0.013480,0.774155,0.224155
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,7200,1000,1500,1.000000,0.000000,0.966880,0.033120
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,21600,200,1500,0.653939,0.295233,0.265723,0.388217
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,21600,500,1500,0.946744,0.116628,0.555258,0.391486
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,21600,1000,1500,1.000000,0.000000,0.827095,0.172905
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,43200,200,1500,0.495693,0.277363,0.194553,0.301140
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,43200,500,1500,0.808109,0.208164,0.428584,0.379525
0x3f0296bf652e19bca772ec3df08b32732f93014a,5,1741305043,86400,12014,3.629900e-04,43200,1000,1500,0.999365,0.003698,0.694097,0.305268
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,2,200,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,2,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,2,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,10,200,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,10,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,10,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,30,200,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,30,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,30,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,60,200,1500,1.000000,0.000000,0.999992,0.000008
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,60,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,60,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,120,200,1500,0.999967,0.001291,0.999135,0.000831
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,120,500,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,120,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,300,200,1500,0.997747,0.032756,0.977598,0.020149
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,300,500,1500,1.000000,0.000000,0.999999,0.000001
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,300,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,600,200,1500,0.988438,0.065769,0.915129,0.073308
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,600,500,1500,0.999876,0.002908,0.999747,0.000129
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,600,1000,1500,1.000000,0.000000,1.000000,0.000000
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,1800,200,1500,0.946218,0.144180,0.728213,0.218004
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,1800,500,1500,0.995582,0.038547,0.979756,0.015826
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,1800,1000,1500,1.000000,0.000000,0.999965,0.000035
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,3600,200,1500,0.875412,0.207182,0.588754,0.286658
0x3f0296bf652e19bca772ec3df08b32732f93014a,6,1742327149,86400,10543,3.266316e-04,3600,500,1500,0.986718,0.061196,0.920208,0.066510
